pid,season,name,min,value,box,pm,pir40
P011194,E2022,"PETRUSEV, FILIP",770.45,5.057502635439962,4.132790702010075,0.9247119334298871,21.700130583213397
P011196,E2022,"HALL, DONTA",764.07,11.689421040265337,10.642056271341954,1.047364768923384,25.33229792280498
P011199,E2022,"NEBO, JOSH",843.81,7.161347230542418,7.215459226710554,-0.05411199616813667,21.115350193532706
P011201,E2022,"HAZER, SEHMUS",98.32,-1.8947909023528453,-1.215572883019065,-0.6792180193337803,17.39047330656567
P011205,E2022,"HALL, DEVON",750.41,-8.16064807750764,-6.095671763070554,-2.064976314437086,10.640607079124308
P011209,E2022,"KALAITZAKIS, PANAGIOTIS",207.91,1.1793542304769145,1.4070466095353837,-0.22769237905846934,13.019644266695153
P011212,E2022,"OKOBO, ELIE",1066.14,-2.4700540407605063,-2.92486243740687,0.45480839664636363,18.324453895894234
P011214,E2022,"RIVERO, JASIEL",451.77,-3.1118318084534544,0.4872370418009754,-3.59906885025443,19.08200639063034
P011218,E2022,"EVANS, KEENAN",445.86,3.3607168147204636,3.9676661696371056,-0.6069493549166419,24.857799923346832
P011219,E2022,"SORKIN, ROMAN",586.82,3.5158332894277438,2.7940282877005465,0.7218050017271971,21.153837491858276
P011220,E2022,"ZIV, IFTAH",49.49,-1.5156365439596236,-2.284062653551212,0.7684261095915883,15.578825782046312
P011221,E2022,"ANTETOKOUNMPO, KOSTAS",91.61,-0.6108083796526735,0.8204805758309959,-1.4312889554836694,15.703140056145834
P011224,E2022,"NAPIER, SHABAZZ",297.53,3.714229359906329,1.3366610227397644,2.377568337166565,24.17145540250573
P011225,E2022,"LEE, PARIS",896.34,-5.139987685772916,-4.975859524770876,-0.16412816100203986,15.38518845590672
P011226,E2022,"DIALLO, ALPHA",1015.06,1.5968259916292507,1.4258647481966609,0.17096124343258978,17.872472033933693
P011231,E2022,"BLOSSOMGAME, JARON",659.31,-2.888155123079709,-1.870764051375375,-1.017391071704334,11.074368395198409
P011234,E2022,"SCHULTE, RIKUS",4.890000000000001,-1.9125861285178043,-1.7821347707899449,-0.13045135772785935,15.720074994356978
P011239,E2022,"ENOCH, STEVEN",310.49,1.5757907383034644,2.5066751151001783,-0.9308843767967139,16.976975483344546
P011244,E2022,"DA SILVA, OSCAR",330.46,1.8809819221400303,1.3170054516762535,0.5639764704637769,11.729030957947552
P011248,E2022,"ANDREWS, ANDREW",79.09,-2.790865427093391,-1.8499341227838186,-0.9409313043095726,16.80093062794184
P011261,E2022,"GLAS, GREGOR",7.9,-4.535721071799166,-4.19128393830522,-0.34443713349394656,13.798690140482886
P011286,E2022,"BACON, DWAYNE",832.67,-3.281882745558794,-5.055733374390902,1.7738506288321085,16.649917619477527
P011302,E2022,"EXUM, DANTE",873.57,1.5432135989522044,1.210581968764014,0.3326316301881905,24.126543203013753
P011396,E2022,"CHOUGKAZ, NIKOS",0.92,-0.11446053800257353,-0.1360210486421393,0.021560510639565766,17.131179807353384
P011442,E2022,"SAMONTOUROV, ALEXANDROS",2.43,-0.6117972158099766,-0.6426116603913186,0.03081444458134199,17.26914640396469
P011620,E2022,"MACHOWSKI, NILS",6.72,-1.6431466920676323,-1.6984987285076654,0.055352036440032976,15.825324832815813
P011631,E2022,"RAPIEQUE, ELIAS",6.15,-0.3280210133962199,-0.27761125870520453,-0.05040975469101537,17.417604014678318
P011934,E2022,"WETZELL, YANNI",392.62,0.5396407309148838,1.7842230144846005,-1.2445822835697167,19.018469948759904
P011935,E2022,"MAKOUNDOU, YOAN",76.42999999999999,-1.872871970823278,-1.6925638040090953,-0.18030816681418255,17.507672539580025
P011936,E2022,"MATHEWS, JONAH",708.19,-8.001990386182968,-6.900644234392182,-1.1013461517907865,13.225700226627527
P011937,E2022,"POLITE, ANTHONY",63.68,-0.5591065586228617,-0.5950032164834971,0.03589665786063531,13.006345712109624
P011938,E2022,"OBASOHAN, RETIN",737.49,-6.660105109393438,-6.807646714180059,0.1475416047866216,11.568948484349788
P011939,E2022,"JACKSON-CARTWRIGHT, PARKER",237.61,-3.4974642734012162,-4.3274878014880285,0.8300235280868121,13.53300751209414
P011940,E2022,"WINSTON, CASSIUS",561.85,-4.531146513921261,-5.937001838697559,1.4058553247762986,18.32572133588895
P011941,E2022,"GILLESPIE, FREDDIE",643.95,3.102694407794756,3.453857937730696,-0.35116352993594036,14.851641462676392
P011948,E2022,"HOWARD, MARKUS",677.29,-7.068148261138018,-6.6521381408604405,-0.4160101202775771,16.5303537497692
P011949,E2022,"HOMMES, DAULTON",616.0,0.6970490403443983,0.4020910044933726,0.29495803585102565,15.487260706924724
P011963,E2022,"ADAMS, JAYLEN",58.39,-4.338718103477479,-3.3526419379034773,-0.9860761655740019,12.43057431755858
P011964,E2022,"ILIC, DALIBOR",67.67,2.994492546417133,3.3475112013146973,-0.35301865489756434,18.89949702485897
P011965,E2022,"MITROU-LONG, NAZ",368.59000000000003,-6.939658433331865,-5.631997858113445,-1.3076605752184198,12.140418417290388
P011967,E2022,"MARTIN, JARELL",733.85,0.8855489173268257,0.05085730340546857,0.8346916139213572,12.578855508974158
P011970,E2022,"HARPER, JARED",552.81,-7.146497012608226,-5.442831948712775,-1.7036650638954511,19.621143466181742
P011971,E2022,"WEBB III, JAMES",688.13,3.056353985523663,3.3745318085313203,-0.3181778230076571,14.628143410551688
P011972,E2022,"RADEBAUGH, JONAH",588.04,-3.7147367867350694,-3.1820565250307253,-0.532680261704344,10.361139855470762
P011973,E2022,"ALEXANDER, KYLE",396.85,3.5880913850075857,2.506459287302156,1.08163209770543,17.64894569016424
P011974,E2022,"MARÍ, LUCAS",9.2,0.585390487091509,0.4630814764058471,0.12230901068566188,14.367020752363583
P011982,E2022,"OJELEYE, SEMI",565.36,-0.04171740791102918,3.0274468938579804,-3.0691643017690096,18.16892910027369
P011983,E2022,"BRAZDEIKIS, IGNAS",784.44,-4.51705254620281,-5.533434873574712,1.0163823273719022,15.929716731669872
P011987,E2022,"EDWARDS, CARSEN",522.28,-6.062049610621549,-6.17217979401783,0.110130183396281,13.513014504978633
P012023,E2022,"PAPAS, GEORGE",6.050000000000001,1.373500295908831,1.2362228084814977,0.1372774874273332,18.56556969503162
P012056,E2022,"ADAMS, JALEN",364.5,-6.358962629374199,-4.254403395418407,-2.1045592339557917,12.936229636508296
P012068,E2022,"TAYLOR, ISAIAH",370.85,-0.7995540732380397,-3.8340768358101887,3.034522762572149,12.506910196789004
P012080,E2022,"LUWAWU-CABARROT, TIMOTHE",516.87,-5.884790037587252,-5.4588330598114565,-0.42595697777579533,12.140124606737405
P012201,E2022,"MONEKE, CHIMA",201.93,2.5688796578980333,1.4913629702570064,1.077516687641027,15.529687895068736
P012203,E2022,"BRAIMOH, SULEIMAN",88.91,0.09031308211484212,0.6004519758447429,-0.5101388937299007,14.445390218400846
P012259,E2022,"HEIDEGGER, MAX",106.00999999999999,-3.376903073022933,-3.134245123716757,-0.2426579493061764,13.246340790049532
P012298,E2022,"ABOSI, VENIAMIN",1.43,-0.9656285429195549,-1.0479746239181142,0.0823460809985593,16.650681910264254
P012405,E2022,"HALTALI, FURKAN",1.5,-0.17883079051991035,-0.20183613821864693,0.023005347698736564,17.033287351311365
P012406,E2022,"CHEATHAM, ZYLAN ANTHONY",128.41,2.7545223632318323,4.092254128610529,-1.3377317653786966,20.528342306195455
PBCN,E2022,"BELINELLI, MARCO",355.19,-2.827082874441163,-1.1545804713961338,-1.672502403045029,17.68245933820625
PBMT,E2022,"FERNANDEZ, RUDY",347.75,-2.885290701397675,-2.25136025879155,-0.633930442606125,11.45478205730453
PCCD,E2022,"DATOME, LUIGI",56.15,-2.0486338320032393,-1.9581148401022181,-0.09051899190102106,13.633548934730088
PCVM,E2022,"RODRIGUEZ, SERGIO",592.56,2.617160766955531,1.3486420765737743,1.2685186903817565,18.148432866694733
PJBX,E2022,"KALNIETIS, MANTAS",12.16,-4.041204448630596,-3.3760080922788367,-0.6651963563517597,14.34449595362075
PJDR,E2022,"TEODOSIC, MILOS",506.8,-2.4246230700789546,-3.6338243484902266,1.2092012784112718,20.845218632429305
PJDU,E2022,"RADULJICA, MIROSLAV",13.5,-2.18262570655132,-1.9527882664809915,-0.22983744007032864,12.765450803155096
PKIR,E2022,"KAHUDI, CHARLES",545.85,-2.2162800390486552,-2.958768545166012,0.742488506117357,12.648259915085706
PLCZ,E2022,"MOTIEJUNAS, DONATAS",729.73,2.618305678356962,3.328701231370861,-0.7103955530138986,21.752713130968026
PLHK,E2022,"PLEISS, TIBOR",498.52,2.1099308376261687,-0.24120401024237217,2.3511348478685408,17.59152353498313
PLME,E2022,"MARKOVIC, STEFAN",474.93,-1.5590972874046072,-1.060616882424855,-0.4984804049797522,8.573006568031069
PLRQ,E2022,"VAN ROSSOM, SAM",97.56,0.6572416609921367,0.7470750944830069,-0.08983343349087022,17.052433013555902
PLUO,E2022,"LAZIC, BRANKO",460.29,-2.370011839809347,-2.638202003691985,0.26819016388263833,5.584391415442188
PTFK,E2022,"DIOT, ANTOINE",323.0,-2.831046094451042,-3.25077086915008,0.41972477469903835,10.99025689399079
PTGB,E2022,"LLULL, SERGIO",485.49,-7.589131843693748,-7.640035183615674,0.050903339921926,12.995744873794777
P000229,E2023,"JACKSON, EDWIN",478.26,-3.443268130675132,-4.233993608506469,0.7907254778313375,13.019884941303399
P000556,E2023,"CLAVER, VICTOR",310.16,-1.2860469150826783,-1.6393469366991378,0.35330002161645957,10.749167803194128
P000796,E2023,"MIROTIC, NIKOLA",556.97,5.803056562057728,4.991594134299292,0.8114624277584364,26.742284527692437
P000848,E2023,"NEDOVIC, NEMANJA",654.86,-2.575010695592721,-1.8738360095998041,-0.7011746859929171,22.850434075402198
P000925,E2023,"VESELY, JAN",831.5,5.092471430225711,5.183652669253799,-0.09118123902808828,26.117958847190664
P000956,E2023,"ANDJUSIC, DANILO",366.71999999999997,-2.1135465834883727,-3.2137040612747536,1.100157477786381,15.188718431089526
P001133,E2023,"SHENGELIA, TORNIKE",904.82,0.465573132406524,-0.18291986183649356,0.6484929942430175,24.570449101488926
P001255,E2023,"PAPANIKOLAOU, KOSTAS",953.15,0.7467098110599433,0.14007259860635513,0.6066372124535881,15.087004383191474
P001288,E2023,"LUCIC, VLADIMIR",502.93,-2.5124760874531136,-1.2037639120072463,-1.308712175445867,16.467713774663896
P001392,E2023,"CAUSEUR, FABIEN",487.02,-3.7052931232495676,-4.002988783225814,0.2976956599762465,12.689309846611875
P001518,E2023,"RICCI, GIAMPAOLO",152.93,-2.939956184374866,-3.266149423922304,0.3261932395474378,6.835403732883024
P001557,E2023,"GIFFEY, NIELS",405.18,-2.1034983374223533,-2.5762119536633787,0.4727136162410255,9.756678146716226
P001844,E2023,"HACKETT, DANIEL",770.55,1.1638441835534015,1.3381576401396762,-0.17431345658627484,17.746112993117112
P001926,E2023,"SLOUKAS, KOSTAS",891.89,3.720563831032641,2.0213244379585795,1.699239393074062,23.882566278678183
P001932,E2023,"CALATHES, NICK",900.55,5.06745768308644,3.1058817850445575,1.9615758980418827,17.639177118742793
P002084,E2023,"POLONARA, ACHILLE",263.99,1.5311025882460951,2.9393098955800587,-1.4082073073339636,16.947934465666922
P002100,E2023,"DE COLO, NANDO",459.45,-2.113306802562031,-2.2311233375608914,0.1178165349988603,23.610472189039417
P002328,E2023,"GRIGONIS, MARIUS",1013.01,-1.1088384040075665,-0.23805251995575982,-0.8707858840518068,14.419348133582002
P002329,E2023,"ULANOVAS, EDGARAS",951.96,-0.1825032283239134,-1.1093200630435396,0.9268168347196262,15.522337984484299
P002553,E2023,"MITROVIC, LUKA",608.92,4.611461141831045,6.665498812251821,-2.0540376704207763,23.93623916120028
P002581,E2023,"JAITEH, MAM",205.53,6.1228192358402875,4.360647716201652,1.762171519638636,17.965105443518162
P002676,E2023,"BUTKEVICIUS, ARNAS",459.58,3.1916644990685112,0.7914158159859725,2.4002486830825385,12.09635559912453
P002812,E2023,"HINES, KYLE",419.44,0.26817637799958877,0.43328524749402986,-0.1651088694944411,12.569071819956307
P002849,E2023,"MELLI, NICOLO",830.5600000000001,2.625060739007204,2.4519520716317094,0.17310866737549457,15.870957988907863
P002939,E2023,"SATORANSKY, TOMAS",976.19,4.330096103155577,3.9863302224032595,0.3437658807523173,18.03480674059237
P002968,E2023,"SANLI, SERTAC",428.11,0.04836189248609468,-0.8242357697984664,0.872597662284561,12.059757751525446
P002969,E2023,"MAHMUTOGLU, MELIH",40.89,-3.901308324908306,-3.384429105582133,-0.5168792193261725,13.974580638498855
P003048,E2023,"DUNSTON, BRYANT",694.45,4.004724848923815,3.3788867335035397,0.6258381154202755,14.310376570153064
P003108,E2023,"HEZONJA, MARIO",885.76,4.391107625228223,5.081589499105251,-0.6904818738770273,22.286234647539057
P003196,E2023,"HERNANGOMEZ, WILLY",616.96,6.490682245970721,5.706308353556244,0.7843738924144769,29.35851186420177
P003198,E2023,"DIEZ, DANIEL",361.67,2.078437296323886,1.2615698041761918,0.8168674921476942,12.32239189498582
P003204,E2023,"PAULI, ORIOL",93.25999999999999,-3.958708258176676,-3.7922750460263166,-0.16643321215035933,14.74117078628844
P003210,E2023,"LEKAVICIUS, LUKAS",363.69,-8.052391839208594,-6.152195243654045,-1.900196595554549,13.217620966935028
P003211,E2023,"DIMSA, TOMAS",589.36,-4.99153867021171,-4.587541429739302,-0.40399724047240826,10.805498819423963
P003274,E2023,"DALLO, BORIS",13.27,-4.877400342297074,-4.891405075155876,0.014004732858802105,12.438233125788853
P003478,E2023,"ABRINES, ALEX",467.59,-0.1501079289852203,0.5092790135553924,-0.6593869425406127,15.590265272746358
P003479,E2023,"KUZMIC, OGNJEN",20.54,-0.17110779206566995,-0.9939804304803316,0.8228726384146616,16.33382002785883
P003526,E2023,"LIGHTY, DAVID",479.42,-2.7676962623511607,-3.3386438174559716,0.5709475551048109,8.299469583649344
P003527,E2023,"ABASS, AWUDU",398.55,-3.201680227434676,-2.44675942354598,-0.754920803888696,12.293408216143023
P003583,E2023,"IBAKA, SERGE",691.38,5.472637800890279,6.7180462452814735,-1.245408444391194,24.474814458487835
P003733,E2023,"ABALDE, ALBERTO",307.96,1.809303351601081,1.860766410158278,-0.051463058557196906,13.748599534655613
P003842,E2023,"LESSORT, MATHIAS",1218.27,7.397281091578442,5.726924936559342,1.6703561550190997,25.737427587791654
P003941,E2023,"MILUTINOV, NIKOLA",488.86,6.435125259497862,5.730075282917824,0.7050499765800379,29.224057783103117
P003958,E2023,"THIEMANN, JOHANNES",726.97,2.6721847899630213,2.3306685226910826,0.34151626727193873,25.16279752126208
P003960,E2023,"INGLIS, DAMIEN",656.79,2.6697298238923373,3.030309450460196,-0.3605796265678588,18.563774185914326
P003983,E2023,"AVRAMOVIC, ALEKSA",446.69,-2.981708077065338,-3.22309730804616,0.24138923098082188,18.527645770286824
P004004,E2023,"GUDURIC, MARKO",794.51,0.594243945192269,-1.069963603110168,1.664207548302437,17.762661866449903
P004007,E2023,"DOBRIC, OGNJEN",374.15,1.4758145965484837,0.6026234380393866,0.8731911585090972,14.022732608157975
P004058,E2023,"JARAMAZ, OGNJEN",281.09,-4.213033235589952,-3.094692961323952,-1.1183402742660005,10.624468409452108
P004093,E2023,"YILDIZLI, BURAKCAN",1.55,-0.3250505609562888,-0.3124828900467875,-0.012567670909501366,17.024900700719876
P004172,E2023,"PONITKA, MATEUSZ",362.09000000000003,-3.3946581005100844,-2.8865556925120672,-0.5081024079980171,10.666490653678078
P004194,E2023,"LAUVERGNE, JOFFREY",764.56,-1.2849475588932515,-0.06323756836299121,-1.2217099905302604,20.5987770266472
P004197,E2023,"OUATTARA, YAKUBA",309.34,-0.30164655675861457,-0.13789987212105767,-0.1637466846375569,12.627348087550946
P004233,E2023,"MENCO, RAFI",165.26,-0.5896765855586502,-0.6459398118148643,0.056263226256214036,11.493925454867316
P004508,E2023,"OBST, ANDREAS",410.86,-4.842432377083824,-2.955630262337529,-1.8868021147462957,12.780171996551118
P004554,E2023,"ZIZIC, ANTE",428.48,-1.5597242490904084,1.6654053953087948,-3.2251296443992032,17.955038348013368
P004603,E2023,"KOTSAR, MAIK",705.37,0.9067814242166036,1.408222684016326,-0.5014412597997225,17.344672220418072
P004720,E2023,"LAZAREVIC, STEFAN",132.06,0.2436240280275252,-0.23320751591334932,0.4768315439408745,9.17382860535251
P004761,E2023,"MARINKOVIC, VANJA",955.6,-5.283480571781885,-3.2924282023577547,-1.9910523694241304,13.801514462067168
P004790,E2023,"CORNELIE, PETR",277.72,0.06817511674301213,-0.44804290175131145,0.5162180184943236,11.566447808318605
P004863,E2023,"JOVIC, STEFAN",458.03,3.2026671846081314,1.165813697402424,2.036853487205707,16.717521757178115
P004866,E2023,"KALINIC, NIKOLA",958.57,0.19018957323743924,-0.5087247117618345,0.6989142849992738,13.876152418978528
P004887,E2023,"POIRIER, VINCENT",678.94,8.286862249210595,7.997511103782172,0.28935114542842366,27.690038598811334
P004888,E2023,"CLYBURN, WILL",708.07,-1.9236785635599483,-1.3042452721121212,-0.6194332914478271,20.306258945584048
P005094,E2023,"THOMAS, DESHAUN",232.6,0.7565201298901596,-1.950453157214982,2.7069732871051415,16.262413307751363
P005099,E2023,"HANGA, ADAM",523.17,-1.5453861620511335,-0.8480040130012871,-0.6973821490498465,16.446360810305542
P005145,E2023,"COHEN, JAKE",372.45,1.6544250396055402,-0.025687151469323544,1.6801121910748638,10.093933042984663
P005161,E2023,"PAPAPETROU, IOANNIS",273.44,2.5342848769642203,0.46856763728476036,2.06571723967946,13.84125606833254
P005356,E2023,"LOPEZ-AROSTEGUI, XABI",410.42,-3.322070103507519,-1.3110612023989523,-2.011008901108567,15.534028184942015
P005460,E2023,"HARRIS, ELIAS",141.53,1.835362222887662,2.9828969844166173,-1.1475347615289553,18.75079147997393
P005478,E2023,"WIMBERG, NIKLAS",93.57,-0.36295045490718625,-0.9811180944415487,0.6181676395343625,13.064414248892408
P005504,E2023,"BIRUTIS, LAURYNAS",513.94,5.5688835949957785,5.05076490422379,0.5181186907719886,22.492228338531618
P005553,E2023,"LOMAZS, RIHARDS",62.6,-2.4461327912863395,-1.6081585354896857,-0.8379742557966539,15.306756864440981
P005670,E2023,"FLACCADORI, DIEGO",362.37,-4.308373370201846,-5.196285320598977,0.8879119503971317,10.054455665718155
P005775,E2023,"BARON, BILLY",47.18,-2.10810216924871,-2.7020150429208605,0.5939128736721508,14.73623227448093
P005791,E2023,"TAVARES, WALTER",778.04,6.515362039897448,5.742970769430925,0.7723912704665228,25.11147404008713
P005836,E2023,"THOMPKINS, TREY",10.17,-1.2770295363761603,-0.5376934384452023,-0.739336097930958,15.692826233621705
P005844,E2023,"PAPAGIANNIS, GEORGIOS",607.1,2.254163573782823,2.729480249220342,-0.47531667543751865,17.888387308949373
P005928,E2023,"CAMPAZZO, FACUNDO",935.75,1.8070703526816951,1.0992928570024174,0.7077774956792777,25.57458717466387
P005985,E2023,"JAMES, MIKE",1235.18,0.4781170773131249,0.7031319183266092,-0.22501484101348426,24.003414270853444
P006068,E2023,"NOUA, AMINE",176.57,3.318045709469974,1.7757341347786706,1.5423115746913036,15.507389326962809
P006158,E2023,"LUKOSIUNAS, KAROLIS",11.68,-1.6104184000411834,-1.1540973074537952,-0.45632109258738807,14.764314704137744
P006245,E2023,"WEIDEMANN, NELSON",27.0,-1.7324183249135037,-1.2459808185915642,-0.48643750632193955,14.873060363449632
P006251,E2023,"SCHNEIDER, TIM",530.33,-5.8573688054725235,-5.185699134574205,-0.6716696708983185,9.27907392343392
P006302,E2023,"LOUNTZIS, MICHALIS",116.2,-6.811601409932634,-6.557457750299036,-0.25414365963359864,8.551705208871894
P006372,E2023,"YILMAZ, ERKAN",124.14,1.9415673078184406,2.73048991655953,-0.7889226087410894,13.067184198082021
P006433,E2023,"PANGOS, KEVIN",285.65999999999997,-8.430008395394196,-7.665222629632696,-0.7647857657614996,9.979978909293429
P006435,E2023,"LAPROVITTOLA, NICOLAS",749.64,-2.685227995434151,-2.4388951717186886,-0.24633282371546228,20.489711720444074
P006436,E2023,"GIEDRAITIS, ROKAS",864.3100000000001,-1.225387012793036,-1.2006159382568269,-0.02477107453620908,15.647331943211313
P006509,E2023,"TONUT, STEFANO",495.3,2.146518207566027,1.0917871912338701,1.0547310163321566,14.25983313649942
